Env,Hybrid,Yield_Mg_ha
TXH1_2022,PHN11_LH145_0085/LH244,10.022317
TXH1_2022,PHN11_OH43_0075/LH244,10.021031
TXH1_2022,PHN11_OH43_0088/LH244,10.008067
TXH1_2022,PHN11_PHG47_0251/LH244,9.74033
TXH1_2022,PHN11_PHG47_0287/LH244,10.005098
TXH1_2022,PHN11_PHW65_0312/LH244,10.86406
TXH1_2022,PHN11_PHW65_0323/LH244,10.866787
TXH1_2022,PHN11_PHW65_0359/LH244,9.788887
TXH1_2022,PHN46/LH244,10.055287
TXH1_2022,PHP02/LH244,9.961968
TXH1_2022,PHP55/LH244,10.011951
TXH1_2022,PHR03/LH244,10.007766
TXH1_2022,PHRE1/PHTD5,8.349866
TXH1_2022,PHW30/LH244,10.009338
TXH1_2022,PHW30_MO17-010-(2N)-01/LH244,10.004143
TXH1_2022,PHW30_MO17-095-(2N)-01/LH244,9.977549
TXH1_2022,PHW30_MO17-129-(2N)-01/LH244,10.043401
TXH1_2022,PHW30_MO17-178-(2N)-01/LH244,10.040369
TXH1_2022,PHW30_MO17-234-(2N)-02/LH244,10.038641
TXH1_2022,PHW52/PHM49,9.258622
TXH1_2022,PHW65_MOG_0137/LH244,10.780753
TXH1_2022,PHW65_MOG_0176/LH244,9.853979
TXH1_2022,PHW65_MOG_0271/LH244,10.275043
TXH1_2022,TX714/PHZ51,9.324877
TXH1_2022,TX777/LH195,9.142858
TXH1_2022,TX779/LH195,9.273335
TXH1_2022,W10001_0003/LH244,10.000906
TXH1_2022,W10001_0007/LH244,10.004167
TXH1_2022,W10001_0009/LH244,9.958504
TXH1_2022,W10001_0012/LH244,10.01025
TXH1_2022,W10001_0014/LH244,10.050461
TXH1_2022,W10001_0016/LH244,9.98096
TXH1_2022,W10001_0017/LH244,9.974558
TXH1_2022,W10001_0019/LH244,10.001502
TXH1_2022,W10001_0021/LH244,10.020498
TXH1_2022,W10001_0022/LH244,9.34139
TXH1_2022,W10001_0023/LH244,9.984226
TXH1_2022,W10001_0031/LH244,10.027295
TXH1_2022,W10001_0040/LH244,9.979483
TXH1_2022,W10001_0047/LH244,9.996105
TXH1_2022,W10005_0029/LH244,10.031376
TXH1_2022,W10005_0107/LH244,9.754969
TXH1_2022,W10005_0111/LH244,9.990448
TXH1_2022,W10005_0147/LH244,9.924218
TXH1_2022,W10005_0220/LH244,9.965598
TXH1_2022,W10010_0084/LH244,9.966757
TXH1_2022,W10010_0093/LH244,9.997772
TXH1_2022,W10010_0118/LH244,10.068851
TXH1_2022,W10010_0124/LH244,10.027796
TXH1_2022,W10010_0148/LH244,10.04476
TXH1_2022,W10010_0170/LH244,9.998606
TXH1_2022,W10010_0189/LH244,10.007058
TXH1_2022,W10010_0279/LH244,10.017474
TXH1_2022,W10010_0294/LH244,10.000965
TXH1_2022,W10010_0311/LH244,9.977626
TXH1_2022,W10010_0337/LH244,10.032166
TXH1_2022,W10010_0346/LH244,10.032919
TXH1_2022,W10010_0358/LH244,10.034843
TXH2_2022,B14A/OH43,8.719569
TXH2_2022,B37/H95,8.63931
TXH2_2022,B73/MO17,9.866789
TXH2_2022,B73/PHN82,10.076893
TXH2_2022,B73/TX779,8.611506
TXH2_2022,B97/LH244,9.804839
TXH2_2022,BGEM-0039-N/LH244,9.239725
TXH2_2022,BGEM-0063-N/LH244,10.077388
TXH2_2022,BGEM-0089-N/LH244,9.375012
TXH2_2022,BGEM-0129-N/LH244,6.884378
TXH2_2022,CG119/CG108,5.977673
TXH2_2022,CG44/CGR01,8.544434
TXH2_2022,DK3IIH6/LH244,10.793382
TXH2_2022,DK78010/LH244,10.036728
TXH2_2022,GEMN-0096/LH244,10.01799
TXH2_2022,GEMN-0096_LH212HT_0001/LH244,9.978424
TXH2_2022,GEMN-0096_LH212HT_0004/LH244,10.005745
TXH2_2022,GEMN-0096_LH212HT_0005/LH244,10.060768
TXH2_2022,GEMN-0096_LH212HT_0006/LH244,9.973572
TXH2_2022,GEMN-0096_LH212HT_0009/LH244,9.981745
TXH2_2022,GEMN-0096_LH212HT_0012/LH244,9.971197
TXH2_2022,GEMN-0096_LH212HT_0013/LH244,10.03323
TXH2_2022,GEMN-0096_LH212HT_0017/LH244,10.036803
TXH2_2022,GEMN-0096_PHJ89_0001/LH244,9.982027
TXH2_2022,GEMN-0096_PHJ89_0002/LH244,10.023932
TXH2_2022,GEMN-0096_PHJ89_0006/LH244,9.997771
TXH2_2022,GEMN-0096_PHJ89_0007/LH244,9.996288
TXH2_2022,GEMN-0096_PHJ89_0009/LH244,9.97201
TXH2_2022,GEMN-0096_PHJ89_0010/LH244,10.020606
TXH2_2022,GEMN-0096_PHJ89_0011/LH244,9.988773
TXH2_2022,GEMN-0096_PHJ89_0012/LH244,10.013091
TXH2_2022,GEMN-0096_PHJ89_0013/LH244,10.035727
TXH2_2022,GEMN-0096_PHJ89_0014/LH244,10.036497
TXH2_2022,GEMN-0096_PHJ89_0016/LH244,9.965743
TXH2_2022,GEMN-0096_PHK76_0001/LH244,10.00712
TXH2_2022,GEMN-0096_PHK76_0002/LH244,9.974715
TXH2_2022,GEMN-0096_PHK76_0003/LH244,9.999439
TXH2_2022,GEMN-0096_PHK76_0004/LH244,10.044416
TXH2_2022,GEMN-0096_PHK76_0006/LH244,10.055904
TXH2_2022,GEMN-0096_PHK76_0007/LH244,9.98667
TXH2_2022,GEMN-0096_PHK76_0013/LH244,9.970209
TXH2_2022,GEMN-0096_PHK76_0016/LH244,9.981046
TXH2_2022,GEMN-0096_PHN46_0001/LH244,9.997533
TXH2_2022,GEMN-0096_PHN46_0002/LH244,9.946769
TXH2_2022,GEMN-0096_PHN46_0003/LH244,9.97303
TXH2_2022,GEMN-0096_PHN46_0004/LH244,9.969988
TXH2_2022,GEMN-0096_PHN46_0005/LH244,9.99966
TXH2_2022,GEMN-0096_PHN46_0007/LH244,9.978905
TXH2_2022,GEMN-0096_PHN46_0010/LH244,9.987416
TXH2_2022,GEMN-0096_PHN46_0012/LH244,10.052589
TXH2_2022,GEMN-0096_PHN46_0013/LH244,9.951517
TXH2_2022,GEMN-0096_PHN46_0014/LH244,9.982073
TXH2_2022,GEMN-0096_PHN46_0020/LH244,9.970991
TXH2_2022,GEMN-0096_PHP02_0001/LH244,10.006594
TXH2_2022,GEMN-0096_PHP02_0003/LH244,10.027754
TXH2_2022,GEMN-0096_PHP02_0005/LH244,10.025113
TXH2_2022,GEMN-0096_PHP02_0006/LH244,9.996889
TXH2_2022,GEMN-0096_PHP02_0007/LH244,9.962366
TXH2_2022,GEMN-0096_PHP02_0011/LH244,10.003378
TXH2_2022,GEMN-0096_PHP02_0012/LH244,9.994897
TXH2_2022,GEMN-0096_PHP02_0016/LH244,9.985114
TXH2_2022,GEMN-0096_PHP02_0025/LH244,10.051905
TXH2_2022,GEMN-0096_PHP02_0030/LH244,10.005778
TXH2_2022,GEMN-0097/LH244,10.007334
TXH2_2022,GEMN-0097_LH212HT_0004/LH244,9.979983
TXH2_2022,GEMN-0097_LH212HT_0019/LH244,10.011589
TXH2_2022,GEMN-0097_LH212HT_0020/LH244,10.037039
TXH2_2022,GEMN-0097_LH212HT_0026/LH244,10.016498
TXH2_2022,GEMN-0097_LH212HT_0032/LH244,10.042814
TXH2_2022,GEMN-0097_LH212HT_0047/LH244,10.02627
TXH2_2022,GEMN-0097_LH212HT_0054/LH244,9.974201
TXH2_2022,GEMN-0097_LH212HT_0058/LH244,9.999418
TXH2_2022,GEMN-0097_LH212HT_0062/LH244,10.019348
TXH2_2022,GEMN-0097_LH212HT_0069/LH244,9.993006
TXH2_2022,GEMN-0097_LH212HT_0085/LH244,9.981044
TXH2_2022,GEMN-0097_PHJ89_0001/LH244,9.978451
TXH2_2022,GEMN-0097_PHJ89_0002/LH244,10.005682
TXH2_2022,GEMN-0097_PHJ89_0003/LH244,10.014404
TXH2_2022,GEMN-0097_PHJ89_0005/LH244,9.970988
TXH2_2022,GEMN-0097_PHJ89_0006/LH244,9.991455
TXH2_2022,GEMN-0097_PHJ89_0007/LH244,10.008292
TXH2_2022,GEMN-0097_PHJ89_0008/LH244,10.019685
TXH2_2022,GEMN-0097_PHJ89_0010/LH244,10.045133
TXH2_2022,GEMN-0097_PHJ89_0011/LH244,9.995043
TXH2_2022,GEMN-0097_PHJ89_0012/LH244,10.039612
TXH2_2022,GEMN-0097_PHJ89_0013/LH244,10.014658
TXH2_2022,GEMN-0097_PHJ89_0016/LH244,10.041785
TXH2_2022,GEMN-0097_PHJ89_0020/LH244,9.997361
TXH2_2022,GEMN-0097_PHJ89_0025/LH244,9.970259
TXH2_2022,GEMN-0097_PHJ89_0026/LH244,10.028327
TXH2_2022,GEMN-0097_PHJ89_0027/LH244,9.972147
TXH2_2022,GEMN-0097_PHJ89_0028/LH244,10.008226
TXH2_2022,GEMN-0097_PHJ89_0029/LH244,10.013456
TXH2_2022,GEMN-0097_PHJ89_0036/LH244,9.976135
TXH2_2022,GEMN-0097_PHJ89_0039/LH244,9.978055
TXH2_2022,GEMN-0097_PHK76_0003/LH244,10.016212
TXH2_2022,GEMN-0097_PHK76_0007/LH244,9.985048
TXH2_2022,GEMN-0097_PHK76_0009/LH244,10.014868
TXH2_2022,GEMN-0097_PHK76_0014/LH244,10.0145
TXH2_2022,GEMN-0097_PHK76_0015/LH244,10.013371
TXH2_2022,GEMN-0097_PHK76_0018/LH244,9.978185
TXH2_2022,GEMN-0097_PHK76_0021/LH244,9.97571
TXH2_2022,GEMN-0097_PHK76_0038/LH244,9.998841
TXH2_2022,GEMN-0097_PHK76_0041/LH244,9.995579
TXH2_2022,GEMN-0097_PHK76_0048/LH244,10.042646
TXH2_2022,GEMN-0097_PHK76_0053/LH244,10.036615
TXH2_2022,GEMN-0097_PHK76_0055/LH244,10.009779
TXH2_2022,GEMN-0097_PHK76_0060/LH244,10.008175
TXH2_2022,GEMN-0097_PHN46_0001/LH244,9.972697
TXH2_2022,GEMN-0097_PHN46_0003/LH244,10.023777
TXH2_2022,GEMN-0097_PHN46_0004/LH244,10.018511
TXH2_2022,GEMN-0097_PHN46_0005/LH244,10.02755
TXH2_2022,GEMN-0097_PHN46_0008/LH244,10.055496
TXH2_2022,GEMN-0097_PHN46_0011/LH244,9.942819
TXH2_2022,GEMN-0097_PHN46_0014/LH244,9.986554
TXH2_2022,GEMN-0097_PHN46_0018/LH244,10.001216
TXH2_2022,GEMN-0097_PHP02_0002/LH244,10.005732
TXH2_2022,GEMN-0097_PHP02_0003/LH244,9.9961
TXH2_2022,GEMN-0097_PHP02_0005/LH244,9.981904
TXH2_2022,GEMN-0097_PHP02_0006/LH244,9.980608
TXH2_2022,GEMN-0097_PHP02_0007/LH244,10.023666
TXH2_2022,GEMN-0098/LH244,10.012463
TXH2_2022,GEMN-0124/LH244,9.987367
TXH2_2022,GEMN-0144/LH244,9.998174
TXH2_2022,GEMN-0157/LH244,9.995158
TXH2_2022,GEMN-0177/LH244,10.024189
TXH2_2022,GEMN-0178/LH244,10.036293
TXH2_2022,GEMN-0187/LH244,10.022829
TXH2_2022,GEMN-0192/LH244,9.99748
TXH2_2022,GEMN-0192_LH212HT_0001/LH244,9.999705
TXH2_2022,GEMN-0192_LH212HT_0006/LH244,10.070118
TXH2_2022,GEMN-0192_LH212HT_0011/LH244,10.033081
TXH2_2022,GEMN-0192_LH212HT_0012/LH244,10.007144
TXH2_2022,GEMN-0192_LH212HT_0013/LH244,9.968581
TXH2_2022,GEMN-0192_LH212HT_0014/LH244,9.979573
TXH2_2022,GEMN-0192_LH212HT_0018/LH244,10.01342
TXH2_2022,GEMN-0192_LH212HT_0021/LH244,9.987579
TXH2_2022,GEMN-0192_LH212HT_0023/LH244,9.965307
TXH2_2022,GEMN-0192_PHJ89_0001/LH244,10.013828
TXH2_2022,GEMN-0192_PHJ89_0002/LH244,9.979177
TXH2_2022,GEMN-0192_PHK76_0002/LH244,10.050186
TXH2_2022,GEMN-0192_PHK76_0004/LH244,10.023403
TXH2_2022,GEMN-0192_PHK76_0005/LH244,10.001866
TXH2_2022,GEMN-0192_PHK76_0006/LH244,9.983101
TXH2_2022,GEMN-0192_PHK76_0007/LH244,10.04687
TXH2_2022,GEMN-0192_PHK76_0008/LH244,10.011623
TXH2_2022,GEMN-0192_PHK76_0009/LH244,10.011243
TXH2_2022,GEMN-0192_PHK76_0010/LH244,9.965576
TXH2_2022,GEMN-0192_PHK76_0011/LH244,10.014716
TXH2_2022,GEMN-0192_PHK76_0012/LH244,9.990393
TXH2_2022,GEMN-0192_PHK76_0013/LH244,10.039392
TXH2_2022,GEMN-0192_PHK76_0014/LH244,10.056248
TXH2_2022,GEMN-0192_PHK76_0015/LH244,10.033861
TXH2_2022,GEMN-0192_PHK76_0016/LH244,10.011148
TXH2_2022,GEMN-0192_PHK76_0019/LH244,10.011627
TXH2_2022,GEMN-0192_PHK76_0021/LH244,10.003283
TXH2_2022,GEMN-0192_PHK76_0025/LH244,9.979692
TXH2_2022,GEMN-0192_PHK76_0028/LH244,10.040802
TXH2_2022,GEMN-0192_PHK76_0030/LH244,10.016723
TXH2_2022,GEMN-0192_PHK76_0032/LH244,10.017932
TXH2_2022,GEMN-0192_PHK76_0033/LH244,9.990779
TXH2_2022,GEMN-0192_PHK76_0035/LH244,9.990478
TXH2_2022,GEMN-0192_PHK76_0036/LH244,10.018641
TXH2_2022,GEMN-0192_PHK76_0044/LH244,9.972343
TXH2_2022,GEMN-0192_PHK76_0045/LH244,10.001892
TXH2_2022,GEMN-0192_PHN46_0002/LH244,10.054978
TXH2_2022,GEMN-0192_PHN46_0003/LH244,10.005283
TXH2_2022,GEMN-0192_PHN46_0004/LH244,9.996977
TXH2_2022,GEMN-0192_PHN46_0005/LH244,10.026053
TXH2_2022,GEMN-0192_PHN46_0006/LH244,9.971085
TXH2_2022,GEMN-0192_PHN46_0008/LH244,10.019504
TXH2_2022,GEMN-0192_PHN46_0009/LH244,10.012936
TXH2_2022,GEMN-0192_PHN46_0010/LH244,10.043468
TXH2_2022,GEMN-0192_PHN46_0011/LH244,10.0189
TXH2_2022,GEMN-0192_PHN46_0012/LH244,9.956807
TXH2_2022,GEMN-0192_PHN46_0014/LH244,9.944029
TXH2_2022,GEMN-0192_PHN46_0015/LH244,10.033495
TXH2_2022,GEMN-0192_PHN46_0025/LH244,10.036609
TXH2_2022,GEMN-0192_PHP02_0001/LH244,10.036385
TXH2_2022,GEMN-0192_PHP02_0003/LH244,9.980569
TXH2_2022,GEMN-0225/LH244,9.997011
TXH2_2022,GEMN-0225_LH212HT_0002/LH244,9.996769
TXH2_2022,GEMN-0225_LH212HT_0005/LH244,10.022591
TXH2_2022,GEMN-0225_LH212HT_0008/LH244,9.964433
TXH2_2022,GEMN-0225_LH212HT_0015/LH244,10.042286
TXH2_2022,GEMN-0225_LH212HT_0017/LH244,10.06799
TXH2_2022,GEMN-0225_LH212HT_0024/LH244,9.99835
TXH2_2022,GEMN-0225_LH212HT_0029/LH244,10.050398
TXH2_2022,GEMN-0225_LH212HT_0036/LH244,10.013137
TXH2_2022,GEMN-0225_LH212HT_0043/LH244,10.019273
TXH2_2022,GEMN-0225_PHJ89_0001/LH244,9.993505
TXH2_2022,GEMN-0225_PHJ89_0002/LH244,10.040891
TXH2_2022,GEMN-0225_PHJ89_0003/LH244,9.96907
TXH2_2022,GEMN-0225_PHJ89_0004/LH244,10.009336
TXH2_2022,GEMN-0225_PHJ89_0005/LH244,9.991306
TXH2_2022,GEMN-0225_PHJ89_0006/LH244,9.956546
TXH2_2022,GEMN-0225_PHJ89_0008/LH244,10.036914
TXH2_2022,GEMN-0225_PHJ89_0013/LH244,10.011065
TXH2_2022,GEMN-0225_PHJ89_0015/LH244,10.064865
TXH2_2022,GEMN-0225_PHJ89_0016/LH244,10.037399
TXH2_2022,GEMN-0225_PHJ89_0017/LH244,10.000765
TXH2_2022,GEMN-0225_PHJ89_0020/LH244,9.985495
TXH2_2022,GEMN-0225_PHJ89_0021/LH244,9.963219
TXH2_2022,GEMN-0225_PHJ89_0022/LH244,10.026714
TXH2_2022,GEMN-0225_PHJ89_0026/LH244,9.995949
TXH2_2022,GEMN-0225_PHJ89_0032/LH244,10.041489
TXH2_2022,GEMN-0225_PHK76_0002/LH244,10.029945
TXH2_2022,GEMN-0225_PHK76_0003/LH244,10.00565
TXH2_2022,GEMN-0225_PHK76_0004/LH244,10.053171
TXH2_2022,GEMN-0225_PHK76_0005/LH244,10.040584
TXH2_2022,GEMN-0225_PHK76_0007/LH244,10.021704
TXH2_2022,GEMN-0225_PHK76_0008/LH244,9.988932
TXH2_2022,GEMN-0225_PHK76_0012/LH244,10.0056
TXH2_2022,GEMN-0225_PHK76_0014/LH244,9.962883
TXH2_2022,GEMN-0225_PHK76_0018/LH244,9.988298
TXH2_2022,GEMN-0225_PHK76_0019/LH244,10.04759
TXH2_2022,GEMN-0225_PHK76_0021/LH244,10.017094
TXH2_2022,GEMN-0225_PHK76_0022/LH244,10.02903
TXH2_2022,GEMN-0225_PHK76_0028/LH244,10.054628
TXH2_2022,GEMN-0225_PHK76_0031/LH244,10.002117
TXH2_2022,GEMN-0225_PHN46_0001/LH244,10.006962
TXH2_2022,GEMN-0225_PHN46_0003/LH244,10.024847
TXH2_2022,GEMN-0225_PHN46_0005/LH244,9.972027
TXH2_2022,GEMN-0225_PHN46_0006/LH244,10.042807
TXH2_2022,GEMN-0225_PHN46_0021/LH244,9.995943
TXH2_2022,GEMN-0225_PHP02_0001/LH244,9.999716
TXH2_2022,GEMN-0225_PHP02_0002/LH244,10.003559
TXH2_2022,GEMN-0225_PHP02_0003/LH244,10.041892
TXH2_2022,GEMN-0225_PHP02_0005/LH244,10.022318
TXH2_2022,GEMN-0225_PHP02_0006/LH244,9.969715
TXH2_2022,GEMN-0225_PHP02_0008/LH244,10.033128
TXH2_2022,GEMN-0225_PHP02_0009/LH244,10.009911
TXH2_2022,GEMN-0225_PHP02_0010/LH244,9.988111
TXH2_2022,GEMN-0225_PHP02_0013/LH244,10.025153
TXH2_2022,GEMN-0225_PHP02_0014/LH244,9.981378
TXH2_2022,GEMN-0225_PHP02_0015/LH244,9.962214
TXH2_2022,GEMN-0225_PHP02_0017/LH244,10.027439
TXH2_2022,GEMN-0238/LH244,10.002972
TXH2_2022,GEMN-0271/LH244,10.024809
TXH2_2022,GEMN-0287/LH244,10.004091
TXH2_2022,LH195/PHZ51,9.400726
TXH2_2022,LH216/LH244,9.883276
TXH2_2022,LH244/PHK76,10.11965
TXH2_2022,LH244/PHZ51,9.778378
TXH2_2022,LH283/LH244,10.000195
TXH2_2022,LH287/LH244,10.065934
TXH2_2022,LH82/LH244,9.873169
TXH2_2022,M162W/LH244,10.012403
TXH2_2022,MBUB/LH244,10.033602
TXH2_2022,MM501D/LH244,10.017096
TXH2_2022,MO17_PHW30-008-(2N)-01/LH244,9.984634
TXH2_2022,MO17_PHW30-200-(2N)-02/LH244,10.054934
TXH2_2022,MO17_PHW30-309-(2N)-01/LH244,10.004358
TXH2_2022,MO44_LH145_0127/LH244,10.066387
TXH2_2022,MO44_LH145_0138/LH244,9.96638
TXH2_2022,MO44_PHG47_0072/LH244,10.003508
TXH2_2022,MO44_PHG47_0125/LH244,10.063324
TXH2_2022,MO44_PHW65_0025/LH244,10.161158
TXH2_2022,MO44_PHW65_0035/LH244,9.418627
TXH2_2022,MOG/LH244,9.719476
TXH2_2022,NC358/LH244,10.001083
TXH2_2022,NC528/LH244,10.029027
TXH2_2022,NKH8431/LH244,10.233345
TXH2_2022,OH43/LH244,10.013249
TXH2_2022,PH207/LH244,9.979005
TXH2_2022,PH24E/LH244,9.996299
TXH2_2022,PHAP9/LH244,9.99319
TXH2_2022,PHB47/LH244,10.10195
TXH2_2022,PHB47/PHN82,10.125413
TXH2_2022,PHB47/PHZ51,9.037689
TXH2_2022,PHG29/PHG47,8.355213
TXH2_2022,PHG39/PHN82,9.818093
TXH2_2022,PHG47/LH244,9.94388
TXH2_2022,PHJ40/PHAJ0,7.174509
TXH2_2022,PHJ89/LH244,10.053194
TXH2_2022,PHJ90/LH244,10.052789
TXH2_2022,PHK56/LH244,10.327723
TXH2_2022,PHKE6/LH244,10.060602
TXH2_2022,PHN11/LH244,10.501468
TXH2_2022,PHN11_LH145_0005/LH244,10.03103
TXH2_2022,PHN11_LH145_0028/LH244,10.020951
TXH2_2022,PHN11_LH145_0085/LH244,10.022317
TXH2_2022,PHN11_OH43_0075/LH244,10.021031
TXH2_2022,PHN11_OH43_0088/LH244,10.008067
TXH2_2022,PHN11_PHG47_0251/LH244,9.74033
TXH2_2022,PHN11_PHG47_0287/LH244,10.005098
TXH2_2022,PHN11_PHW65_0312/LH244,10.86406
TXH2_2022,PHN11_PHW65_0323/LH244,10.866787
TXH2_2022,PHN11_PHW65_0359/LH244,9.788887
TXH2_2022,PHN46/LH244,10.055287
TXH2_2022,PHP02/LH244,9.961968
TXH2_2022,PHP55/LH244,10.011951
TXH2_2022,PHR03/LH244,10.007766
TXH2_2022,PHRE1/PHTD5,8.349866
TXH2_2022,PHW30/LH244,10.009338
TXH2_2022,PHW30_MO17-032-(2N)-01/LH244,9.97297
TXH2_2022,PHW30_MO17-095-(2N)-01/LH244,9.977549
TXH2_2022,PHW30_MO17-129-(2N)-01/LH244,10.043401
TXH2_2022,PHW30_MO17-178-(2N)-01/LH244,10.040369
TXH2_2022,PHW30_MO17-234-(2N)-02/LH244,10.038641
TXH2_2022,PHW52/PHM49,9.258622
TXH2_2022,PHW65_MOG_0137/LH244,10.780753
TXH2_2022,PHW65_MOG_0176/LH244,9.853979
TXH2_2022,PHW65_MOG_0271/LH244,10.275043
TXH2_2022,TX777/LH195,9.142858
TXH2_2022,TX779/LH195,9.273335
TXH2_2022,W10001_0003/LH244,10.000906
TXH2_2022,W10001_0007/LH244,10.004167
TXH2_2022,W10001_0009/LH244,9.958504
TXH2_2022,W10001_0012/LH244,10.01025
TXH2_2022,W10001_0013/LH244,10.008984
TXH2_2022,W10001_0014/LH244,10.050461
TXH2_2022,W10001_0016/LH244,9.98096
TXH2_2022,W10001_0017/LH244,9.974558
TXH2_2022,W10001_0019/LH244,10.001502
TXH2_2022,W10001_0021/LH244,10.020498
TXH2_2022,W10001_0022/LH244,9.34139
TXH2_2022,W10001_0031/LH244,10.027295
TXH2_2022,W10001_0040/LH244,9.979483
TXH2_2022,W10001_0047/LH244,9.996105
TXH2_2022,W10005_0029/LH244,10.031376
TXH2_2022,W10005_0107/LH244,9.754969
TXH2_2022,W10005_0111/LH244,9.990448
TXH2_2022,W10005_0147/LH244,9.924218
TXH2_2022,W10005_0220/LH244,9.965598
TXH2_2022,W10010_0118/LH244,10.068851
TXH2_2022,W10010_0124/LH244,10.027796
TXH2_2022,W10010_0148/LH244,10.04476
TXH2_2022,W10010_0170/LH244,9.998606
TXH2_2022,W10010_0189/LH244,10.007058
TXH2_2022,W10010_0279/LH244,10.017474
TXH2_2022,W10010_0294/LH244,10.000965
TXH2_2022,W10010_0311/LH244,9.977626
TXH2_2022,W10010_0337/LH244,10.032166
TXH2_2022,W10010_0346/LH244,10.032919
TXH2_2022,W10010_0358/LH244,10.034843
TXH3_2022,B14A/OH43,7.865417
TXH3_2022,B37/H95,7.785158
TXH3_2022,B73/MO17,9.012637
TXH3_2022,B73/PHK76,8.859714
TXH3_2022,B73/PHN82,9.222741
TXH3_2022,B73/PHZ51,8.543518
TXH3_2022,B73/TX779,7.757354
TXH3_2022,B97/LH244,8.950687
TXH3_2022,BGEM-0039-N/LH244,8.385573
TXH3_2022,BGEM-0063-N/LH244,9.223236
TXH3_2022,BGEM-0089-N/LH244,8.520861
TXH3_2022,BGEM-0124-N/LH244,8.507257
TXH3_2022,BGEM-0129-N/LH244,6.030226
TXH3_2022,CG119/CG108,5.977673
TXH3_2022,CG44/CGR01,7.690281
TXH3_2022,DK3IIH6/LH244,9.939229
TXH3_2022,DK78010/LH244,9.182575
TXH3_2022,GEMN-0096/LH244,9.163838
TXH3_2022,GEMN-0096_LH212HT_0001/LH244,9.124271
TXH3_2022,GEMN-0096_LH212HT_0004/LH244,9.151592
TXH3_2022,GEMN-0096_LH212HT_0005/LH244,9.206615
TXH3_2022,GEMN-0096_LH212HT_0006/LH244,9.119419
TXH3_2022,GEMN-0096_LH212HT_0009/LH244,9.127593
TXH3_2022,GEMN-0096_LH212HT_0012/LH244,9.117045
TXH3_2022,GEMN-0096_LH212HT_0013/LH244,9.179077
TXH3_2022,GEMN-0096_LH212HT_0017/LH244,9.182652
TXH3_2022,GEMN-0096_PHJ89_0001/LH244,9.127874
TXH3_2022,GEMN-0096_PHJ89_0002/LH244,9.16978
TXH3_2022,GEMN-0096_PHJ89_0006/LH244,9.14362
TXH3_2022,GEMN-0096_PHJ89_0007/LH244,9.142137
TXH3_2022,GEMN-0096_PHJ89_0009/LH244,9.117857
TXH3_2022,GEMN-0096_PHJ89_0010/LH244,9.166453
TXH3_2022,GEMN-0096_PHJ89_0011/LH244,9.134621
TXH3_2022,GEMN-0096_PHJ89_0012/LH244,9.158939
TXH3_2022,GEMN-0096_PHJ89_0013/LH244,9.181574
TXH3_2022,GEMN-0096_PHJ89_0014/LH244,9.182345
TXH3_2022,GEMN-0096_PHJ89_0016/LH244,9.111591
TXH3_2022,GEMN-0096_PHK76_0001/LH244,9.152968
TXH3_2022,GEMN-0096_PHK76_0002/LH244,9.120564
TXH3_2022,GEMN-0096_PHK76_0003/LH244,9.145288
TXH3_2022,GEMN-0096_PHK76_0004/LH244,9.190264
TXH3_2022,GEMN-0096_PHK76_0006/LH244,9.201752
TXH3_2022,GEMN-0096_PHK76_0007/LH244,9.132518
TXH3_2022,GEMN-0096_PHK76_0013/LH244,9.116056
TXH3_2022,GEMN-0096_PHK76_0016/LH244,9.126894
TXH3_2022,GEMN-0096_PHN46_0001/LH244,9.143381
TXH3_2022,GEMN-0096_PHN46_0002/LH244,9.092617
TXH3_2022,GEMN-0096_PHN46_0003/LH244,9.118877
TXH3_2022,GEMN-0096_PHN46_0004/LH244,9.115835
TXH3_2022,GEMN-0096_PHN46_0007/LH244,9.124752
TXH3_2022,GEMN-0096_PHN46_0010/LH244,9.133265
TXH3_2022,GEMN-0096_PHN46_0012/LH244,9.198438
TXH3_2022,GEMN-0096_PHN46_0013/LH244,9.097365
TXH3_2022,GEMN-0096_PHN46_0020/LH244,9.116838
TXH3_2022,GEMN-0096_PHP02_0001/LH244,9.152441
TXH3_2022,GEMN-0096_PHP02_0003/LH244,9.173601
TXH3_2022,GEMN-0096_PHP02_0005/LH244,9.170961
TXH3_2022,GEMN-0096_PHP02_0006/LH244,9.142737
TXH3_2022,GEMN-0096_PHP02_0007/LH244,9.108214
TXH3_2022,GEMN-0096_PHP02_0011/LH244,9.149225
TXH3_2022,GEMN-0096_PHP02_0012/LH244,9.140745
TXH3_2022,GEMN-0096_PHP02_0016/LH244,9.130962
TXH3_2022,GEMN-0096_PHP02_0025/LH244,9.197752
TXH3_2022,GEMN-0096_PHP02_0030/LH244,9.151627
TXH3_2022,GEMN-0097/LH244,9.153181
TXH3_2022,GEMN-0097_LH212HT_0004/LH244,9.125832
TXH3_2022,GEMN-0097_LH212HT_0019/LH244,9.157436
TXH3_2022,GEMN-0097_LH212HT_0020/LH244,9.182886
TXH3_2022,GEMN-0097_LH212HT_0026/LH244,9.162346
TXH3_2022,GEMN-0097_LH212HT_0032/LH244,9.188663
TXH3_2022,GEMN-0097_LH212HT_0047/LH244,9.172118
TXH3_2022,GEMN-0097_LH212HT_0054/LH244,9.120049
TXH3_2022,GEMN-0097_LH212HT_0058/LH244,9.145267
TXH3_2022,GEMN-0097_LH212HT_0062/LH244,9.165195
TXH3_2022,GEMN-0097_LH212HT_0069/LH244,9.138854
