Env,Hybrid,Yield_Mg_ha
SCH1_2022,GEMN-0097_PHK76_0048/LH244,8.790662
SCH1_2022,GEMN-0097_PHK76_0053/LH244,8.283371
SCH1_2022,GEMN-0097_PHK76_0055/LH244,8.386377
SCH1_2022,GEMN-0097_PHK76_0060/LH244,8.250175
SCH1_2022,GEMN-0097_PHN46_0001/LH244,8.2988825
SCH1_2022,GEMN-0097_PHN46_0003/LH244,8.926924
SCH1_2022,GEMN-0097_PHN46_0004/LH244,8.858011
SCH1_2022,GEMN-0097_PHN46_0005/LH244,8.652565
SCH1_2022,GEMN-0097_PHN46_0007/LH244,8.727391
SCH1_2022,GEMN-0097_PHN46_0008/LH244,9.387127
SCH1_2022,GEMN-0097_PHN46_0011/LH244,8.861185
SCH1_2022,GEMN-0097_PHN46_0013/LH244,9.111008
SCH1_2022,GEMN-0097_PHN46_0014/LH244,8.416582
SCH1_2022,GEMN-0097_PHN46_0016/LH244,8.58063
SCH1_2022,GEMN-0097_PHN46_0018/LH244,8.931391
SCH1_2022,GEMN-0097_PHP02_0001/LH244,8.439464
SCH1_2022,GEMN-0097_PHP02_0002/LH244,8.139952
SCH1_2022,GEMN-0097_PHP02_0003/LH244,8.453391
SCH1_2022,GEMN-0097_PHP02_0005/LH244,8.993048
SCH1_2022,GEMN-0097_PHP02_0006/LH244,8.512417
SCH1_2022,GEMN-0097_PHP02_0007/LH244,7.888107
SCH1_2022,GEMN-0098/LH244,8.93082
SCH1_2022,GEMN-0104/LH244,8.958014
SCH1_2022,GEMN-0124/LH244,9.165082
SCH1_2022,GEMN-0144/LH244,8.676538
SCH1_2022,GEMN-0157/LH244,9.079536
SCH1_2022,GEMN-0177/LH244,9.907389
SCH1_2022,GEMN-0178/LH244,9.912558
SCH1_2022,GEMN-0187/LH244,8.838957
SCH1_2022,GEMN-0192/LH244,8.780872
SCH1_2022,GEMN-0192_LH212HT_0001/LH244,9.47224
SCH1_2022,GEMN-0192_LH212HT_0006/LH244,9.18089
SCH1_2022,GEMN-0192_LH212HT_0008/LH244,9.556166
SCH1_2022,GEMN-0192_LH212HT_0010/LH244,9.094769
SCH1_2022,GEMN-0192_LH212HT_0011/LH244,9.009524
SCH1_2022,GEMN-0192_LH212HT_0012/LH244,8.917246
SCH1_2022,GEMN-0192_LH212HT_0013/LH244,9.131606
SCH1_2022,GEMN-0192_LH212HT_0014/LH244,9.232096
SCH1_2022,GEMN-0192_LH212HT_0015/LH244,9.254431
SCH1_2022,GEMN-0192_LH212HT_0018/LH244,9.17285
SCH1_2022,GEMN-0192_LH212HT_0021/LH244,9.317022
SCH1_2022,GEMN-0192_LH212HT_0023/LH244,9.486984
SCH1_2022,GEMN-0192_PHJ89_0001/LH244,8.746393
SCH1_2022,GEMN-0192_PHJ89_0002/LH244,9.37875
SCH1_2022,GEMN-0192_PHK76_0002/LH244,9.230598
SCH1_2022,GEMN-0192_PHK76_0004/LH244,9.373388
SCH1_2022,GEMN-0192_PHK76_0005/LH244,9.446029
SCH1_2022,GEMN-0192_PHK76_0006/LH244,9.059041
SCH1_2022,GEMN-0192_PHK76_0007/LH244,8.870442
SCH1_2022,GEMN-0192_PHK76_0008/LH244,8.806696
SCH1_2022,GEMN-0192_PHK76_0009/LH244,9.434515
SCH1_2022,GEMN-0192_PHK76_0010/LH244,9.015547
SCH1_2022,GEMN-0192_PHK76_0011/LH244,9.036282
SCH1_2022,GEMN-0192_PHK76_0012/LH244,9.023693
SCH1_2022,GEMN-0192_PHK76_0013/LH244,8.730038
SCH1_2022,GEMN-0192_PHK76_0014/LH244,9.170977
SCH1_2022,GEMN-0192_PHK76_0015/LH244,9.333015
SCH1_2022,GEMN-0192_PHK76_0016/LH244,9.047853
SCH1_2022,GEMN-0192_PHK76_0017/LH244,9.185958
SCH1_2022,GEMN-0192_PHK76_0019/LH244,9.015329
SCH1_2022,GEMN-0192_PHK76_0021/LH244,9.044195
SCH1_2022,GEMN-0192_PHK76_0025/LH244,9.125217
SCH1_2022,GEMN-0192_PHK76_0027/LH244,9.067553
SCH1_2022,GEMN-0192_PHK76_0028/LH244,8.69245
SCH1_2022,GEMN-0192_PHK76_0030/LH244,9.372113
SCH1_2022,GEMN-0192_PHK76_0032/LH244,8.9367075
SCH1_2022,GEMN-0192_PHK76_0033/LH244,9.367886
SCH1_2022,GEMN-0192_PHK76_0035/LH244,8.938917
SCH1_2022,GEMN-0192_PHK76_0036/LH244,9.40867
SCH1_2022,GEMN-0192_PHK76_0037/LH244,9.399886
SCH1_2022,GEMN-0192_PHK76_0041/LH244,9.295364
SCH1_2022,GEMN-0192_PHK76_0044/LH244,9.522413
SCH1_2022,GEMN-0192_PHK76_0045/LH244,9.026538
SCH1_2022,GEMN-0192_PHN46_0001/LH244,9.021261
SCH1_2022,GEMN-0192_PHN46_0002/LH244,9.453451
SCH1_2022,GEMN-0192_PHN46_0003/LH244,9.13553
SCH1_2022,GEMN-0192_PHN46_0004/LH244,9.197358
SCH1_2022,GEMN-0192_PHN46_0005/LH244,9.52103
SCH1_2022,GEMN-0192_PHN46_0006/LH244,8.953525
SCH1_2022,GEMN-0192_PHN46_0008/LH244,9.371269
SCH1_2022,GEMN-0192_PHN46_0009/LH244,9.394105
SCH1_2022,GEMN-0192_PHN46_0010/LH244,8.921337
SCH1_2022,GEMN-0192_PHN46_0011/LH244,9.22596
SCH1_2022,GEMN-0192_PHN46_0012/LH244,9.02437
SCH1_2022,GEMN-0192_PHN46_0014/LH244,8.899981
SCH1_2022,GEMN-0192_PHN46_0015/LH244,9.286268
SCH1_2022,GEMN-0192_PHN46_0017/LH244,9.361646
SCH1_2022,GEMN-0192_PHN46_0018/LH244,9.113855
SCH1_2022,GEMN-0192_PHN46_0020/LH244,8.884432
SCH1_2022,GEMN-0192_PHN46_0025/LH244,9.083611
SCH1_2022,GEMN-0192_PHP02_0001/LH244,9.296858
SCH1_2022,GEMN-0192_PHP02_0003/LH244,8.902477
SCH1_2022,GEMN-0225/LH244,9.486769
SCH1_2022,GEMN-0225_LH212HT_0002/LH244,9.324861
SCH1_2022,GEMN-0225_LH212HT_0003/LH244,9.464979
SCH1_2022,GEMN-0225_LH212HT_0005/LH244,9.782134
SCH1_2022,GEMN-0225_LH212HT_0006/LH244,9.464107
SCH1_2022,GEMN-0225_LH212HT_0008/LH244,9.340616
SCH1_2022,GEMN-0225_LH212HT_0009/LH244,9.26506
SCH1_2022,GEMN-0225_LH212HT_0015/LH244,9.534947
SCH1_2022,GEMN-0225_LH212HT_0017/LH244,9.700774
SCH1_2022,GEMN-0225_LH212HT_0024/LH244,8.312183
SCH1_2022,GEMN-0225_LH212HT_0025/LH244,9.408428
SCH1_2022,GEMN-0225_LH212HT_0028/LH244,9.141626
SCH1_2022,GEMN-0225_LH212HT_0029/LH244,9.757714
SCH1_2022,GEMN-0225_LH212HT_0033/LH244,9.5378475
SCH1_2022,GEMN-0225_LH212HT_0036/LH244,9.4969425
SCH1_2022,GEMN-0225_LH212HT_0040/LH244,10.070135
SCH1_2022,GEMN-0225_LH212HT_0043/LH244,8.664105
SCH1_2022,GEMN-0225_PHJ89_0001/LH244,9.053561
SCH1_2022,GEMN-0225_PHJ89_0002/LH244,9.083062
SCH1_2022,GEMN-0225_PHJ89_0003/LH244,8.816824
SCH1_2022,GEMN-0225_PHJ89_0004/LH244,9.06419
SCH1_2022,GEMN-0225_PHJ89_0005/LH244,9.233075
SCH1_2022,GEMN-0225_PHJ89_0006/LH244,8.766135
SCH1_2022,GEMN-0225_PHJ89_0008/LH244,9.271168
SCH1_2022,GEMN-0225_PHJ89_0009/LH244,9.131964
SCH1_2022,GEMN-0225_PHJ89_0013/LH244,9.274011
SCH1_2022,GEMN-0225_PHJ89_0014/LH244,8.9828
SCH1_2022,GEMN-0225_PHJ89_0015/LH244,9.793981
SCH1_2022,GEMN-0225_PHJ89_0016/LH244,9.237792
SCH1_2022,GEMN-0225_PHJ89_0017/LH244,8.867204
SCH1_2022,GEMN-0225_PHJ89_0018/LH244,9.146794
SCH1_2022,GEMN-0225_PHJ89_0020/LH244,9.054597
SCH1_2022,GEMN-0225_PHJ89_0021/LH244,9.012522
SCH1_2022,GEMN-0225_PHJ89_0022/LH244,8.806869
SCH1_2022,GEMN-0225_PHJ89_0026/LH244,8.576764
SCH1_2022,GEMN-0225_PHJ89_0027/LH244,9.287157
SCH1_2022,GEMN-0225_PHJ89_0032/LH244,9.095333
SCH1_2022,GEMN-0225_PHK76_0002/LH244,9.114052
SCH1_2022,GEMN-0225_PHK76_0003/LH244,9.048105
SCH1_2022,GEMN-0225_PHK76_0004/LH244,9.733519
SCH1_2022,GEMN-0225_PHK76_0005/LH244,8.880371
SCH1_2022,GEMN-0225_PHK76_0007/LH244,9.47094
SCH1_2022,GEMN-0225_PHK76_0008/LH244,9.109018
SCH1_2022,GEMN-0225_PHK76_0010/LH244,9.66223
SCH1_2022,GEMN-0225_PHK76_0012/LH244,8.691413
SCH1_2022,GEMN-0225_PHK76_0013/LH244,9.340857
SCH1_2022,GEMN-0225_PHK76_0014/LH244,9.595339
SCH1_2022,GEMN-0225_PHK76_0018/LH244,9.279568
SCH1_2022,GEMN-0225_PHK76_0019/LH244,9.009191
SCH1_2022,GEMN-0225_PHK76_0021/LH244,9.099789
SCH1_2022,GEMN-0225_PHK76_0022/LH244,8.790109
SCH1_2022,GEMN-0225_PHK76_0027/LH244,9.34403
SCH1_2022,GEMN-0225_PHK76_0028/LH244,9.043325
SCH1_2022,GEMN-0225_PHK76_0031/LH244,8.643002
SCH1_2022,GEMN-0225_PHK76_0032/LH244,9.622219
SCH1_2022,GEMN-0225_PHN46_0001/LH244,9.2234535
SCH1_2022,GEMN-0225_PHN46_0003/LH244,9.075752
SCH1_2022,GEMN-0225_PHN46_0004/LH244,9.288501
SCH1_2022,GEMN-0225_PHN46_0005/LH244,9.159519
SCH1_2022,GEMN-0225_PHN46_0006/LH244,9.357411
SCH1_2022,GEMN-0225_PHN46_0009/LH244,9.38364
SCH1_2022,GEMN-0225_PHN46_0021/LH244,9.417151
SCH1_2022,GEMN-0225_PHP02_0001/LH244,9.020153
SCH1_2022,GEMN-0225_PHP02_0002/LH244,9.055439
SCH1_2022,GEMN-0225_PHP02_0003/LH244,9.073672
SCH1_2022,GEMN-0225_PHP02_0005/LH244,8.706492
SCH1_2022,GEMN-0225_PHP02_0006/LH244,9.328864
SCH1_2022,GEMN-0225_PHP02_0008/LH244,9.798664
SCH1_2022,GEMN-0225_PHP02_0009/LH244,9.747409
SCH1_2022,GEMN-0225_PHP02_0010/LH244,9.395021
SCH1_2022,GEMN-0225_PHP02_0012/LH244,8.779218
SCH1_2022,GEMN-0225_PHP02_0013/LH244,9.365752
SCH1_2022,GEMN-0225_PHP02_0014/LH244,9.230873
SCH1_2022,GEMN-0225_PHP02_0015/LH244,9.122133
SCH1_2022,GEMN-0225_PHP02_0017/LH244,9.10243
SCH1_2022,GEMN-0238/LH244,9.349516
SCH1_2022,GEMN-0257/LH244,9.303731
SCH1_2022,GEMN-0271/LH244,8.800716
SCH1_2022,GEMN-0287/LH244,9.261902
SCH1_2022,LH145/LH82,6.3805585
SCH1_2022,LH185/LH244,9.098871
SCH1_2022,LH195/MO17,8.290091
SCH1_2022,LH195/PHK76,9.402787
SCH1_2022,LH195/PHN82,9.129234
SCH1_2022,LH195/PHZ51,7.8698416
SCH1_2022,LH216/LH244,8.820425
SCH1_2022,LH244/MO17,8.568787
SCH1_2022,LH244/PHK76,9.751057
SCH1_2022,LH244/PHN82,9.115972
SCH1_2022,LH244/PHZ51,8.107752
SCH1_2022,LH283/LH244,8.963382
SCH1_2022,LH287/LH244,9.481823
SCH1_2022,LH74/PHN82,8.522146
SCH1_2022,LH82/LH244,8.673367
SCH1_2022,M162W/LH244,8.799679
SCH1_2022,MBUB/LH244,9.350386
SCH1_2022,MM501D/LH244,9.425708
SCH1_2022,MO17_PHW30-008-(2N)-01/LH244,10.104143
SCH1_2022,MO17_PHW30-200-(2N)-02/LH244,9.595224
SCH1_2022,MO17_PHW30-309-(2N)-01/LH244,9.142917
SCH1_2022,MO44_LH145_0127/LH244,9.473619
SCH1_2022,MO44_LH145_0138/LH244,8.439256
SCH1_2022,MO44_PHG47_0072/LH244,9.438911
SCH1_2022,MO44_PHG47_0125/LH244,9.025858
SCH1_2022,MO44_PHW65_0025/LH244,9.969878
SCH1_2022,MO44_PHW65_0035/LH244,9.052126
SCH1_2022,MOG/LH244,9.102162
SCH1_2022,MS71/LH244,8.808239
SCH1_2022,NC358/LH244,9.096255
SCH1_2022,NC366/LH244,9.224036
SCH1_2022,NC374/LH244,8.25126
SCH1_2022,NC378/LH244,8.448479
SCH1_2022,NC388/LH244,8.641818
SCH1_2022,NC398/LH244,9.444608
SCH1_2022,NC426/LH244,9.32741
SCH1_2022,NC428/LH244,9.492209
SCH1_2022,NC438/LH244,8.620382
SCH1_2022,NC458/LH244,8.650028
SCH1_2022,NC512/LH244,8.8846
SCH1_2022,NC528/LH244,9.045596
SCH1_2022,NC542/LH244,9.02566
SCH1_2022,NC546/LH244,9.423279
SCH1_2022,NC548/LH244,9.193658
SCH1_2022,NKH8431/LH244,8.61239
SCH1_2022,OH43/LH244,9.37248
SCH1_2022,OH7B/LH244,8.596478
SCH1_2022,PH207/LH244,9.385432
SCH1_2022,PH24E/LH244,9.189924
SCH1_2022,PHAP9/LH244,9.369851
SCH1_2022,PHB47/LH244,9.130806
SCH1_2022,PHB47/MO17,7.914204
SCH1_2022,PHB47/PHK76,9.3292885
SCH1_2022,PHB47/PHN82,8.768499
SCH1_2022,PHB47/PHZ51,8.08356
SCH1_2022,PHG29/PHG47,8.489233
SCH1_2022,PHG35/LH244,9.840712
SCH1_2022,PHG39/PHN82,8.993788
SCH1_2022,PHG47/LH244,8.8476715
SCH1_2022,PHJ40/PHAJ0,9.156023
SCH1_2022,PHJ89/LH244,9.279948
SCH1_2022,PHJ89/PH207,8.493681
SCH1_2022,PHJ90/LH244,8.929303
SCH1_2022,PHK56/LH244,9.718388
SCH1_2022,PHKE6/LH244,9.314444
SCH1_2022,PHN11/LH244,9.508198
SCH1_2022,PHN11_LH145_0005/LH244,9.270996
SCH1_2022,PHN11_LH145_0028/LH244,9.394527
SCH1_2022,PHN11_LH145_0085/LH244,8.770281
SCH1_2022,PHN11_OH43_0001/LH244,9.612251
SCH1_2022,PHN11_OH43_0075/LH244,8.40763
SCH1_2022,PHN11_OH43_0088/LH244,9.169437
SCH1_2022,PHN11_PHG47_0251/LH244,9.475746
SCH1_2022,PHN11_PHG47_0287/LH244,9.096725
SCH1_2022,PHN11_PHW65_0312/LH244,9.860977
SCH1_2022,PHN11_PHW65_0323/LH244,10.105361
SCH1_2022,PHN11_PHW65_0359/LH244,9.794891
SCH1_2022,PHN46/LH244,9.029362
SCH1_2022,PHP02/LH244,9.557131
SCH1_2022,PHP55/LH244,9.96954
SCH1_2022,PHR03/LH244,8.881287
SCH1_2022,PHRE1/PHTD5,7.8163686
SCH1_2022,PHW30/LH244,8.965943
SCH1_2022,PHW30_MO17-010-(2N)-01/LH244,9.2215395
SCH1_2022,PHW30_MO17-032-(2N)-01/LH244,9.156986
SCH1_2022,PHW30_MO17-095-(2N)-01/LH244,9.033848
SCH1_2022,PHW30_MO17-129-(2N)-01/LH244,9.612349
SCH1_2022,PHW30_MO17-178-(2N)-01/LH244,9.467825
SCH1_2022,PHW30_MO17-234-(2N)-02/LH244,9.317671
SCH1_2022,PHW52/PHM49,9.061081
SCH1_2022,PHW52/PHN82,8.665886
SCH1_2022,PHW65_MOG_0137/LH244,9.821518
SCH1_2022,PHW65_MOG_0176/LH244,9.376556
SCH1_2022,PHW65_MOG_0271/LH244,10.691335
SCH1_2022,TX714/PHZ51,7.7027316
SCH1_2022,TX714/TX779,6.9031806
SCH1_2022,TX777/LH195,8.848087025261142
SCH1_2022,TX779/LH195,8.848087025261142
SCH1_2022,TX951/LH195,8.848087025261142
SCH1_2022,W10001_0003/LH244,8.603825
SCH1_2022,W10001_0007/LH244,9.15152
SCH1_2022,W10001_0009/LH244,8.522129
SCH1_2022,W10001_0010/LH244,8.761902
SCH1_2022,W10001_0012/LH244,8.376174
SCH1_2022,W10001_0013/LH244,8.622298
SCH1_2022,W10001_0014/LH244,8.3844595
SCH1_2022,W10001_0016/LH244,8.564325
SCH1_2022,W10001_0017/LH244,8.352855
SCH1_2022,W10001_0019/LH244,8.69236
SCH1_2022,W10001_0021/LH244,9.111004
SCH1_2022,W10001_0022/LH244,9.093276
SCH1_2022,W10001_0023/LH244,8.573845
SCH1_2022,W10001_0030/LH244,9.058784
SCH1_2022,W10001_0031/LH244,8.113998
SCH1_2022,W10001_0033/LH244,8.893518
SCH1_2022,W10001_0040/LH244,8.997032
SCH1_2022,W10001_0047/LH244,8.581593
SCH1_2022,W10002_0002/LH244,8.329617
SCH1_2022,W10005_0029/LH244,10.3979645
SCH1_2022,W10005_0107/LH244,9.578293
SCH1_2022,W10005_0111/LH244,9.795689
SCH1_2022,W10005_0147/LH244,9.883093
SCH1_2022,W10005_0220/LH244,10.078522
SCH1_2022,W10010_0032/LH244,8.981767
SCH1_2022,W10010_0084/LH244,9.505633
SCH1_2022,W10010_0093/LH244,9.1120825
SCH1_2022,W10010_0101/LH244,9.267823
SCH1_2022,W10010_0118/LH244,9.1291895
SCH1_2022,W10010_0124/LH244,9.586116
SCH1_2022,W10010_0148/LH244,9.900991
SCH1_2022,W10010_0170/LH244,9.655998
SCH1_2022,W10010_0189/LH244,9.060158
SCH1_2022,W10010_0215/LH244,9.656579
SCH1_2022,W10010_0279/LH244,9.240515
SCH1_2022,W10010_0294/LH244,9.832244
SCH1_2022,W10010_0311/LH244,9.187506
SCH1_2022,W10010_0337/LH244,8.902108
SCH1_2022,W10010_0346/LH244,9.737202
SCH1_2022,W10010_0358/LH244,9.080272
SCH1_2022,W10010_0452/LH244,9.530589
TXH1_2022,B14A/OH43,9.373838
TXH1_2022,B37/H95,8.828636
TXH1_2022,B73/MO17,9.078207
TXH1_2022,B73/PHK76,9.714848
TXH1_2022,B73/PHN82,9.35001
TXH1_2022,B73/PHZ51,8.62187
TXH1_2022,B73/TX779,8.209299
TXH1_2022,B97/LH244,9.661811
TXH1_2022,BGEM-0039-N/LH244,9.310434
TXH1_2022,BGEM-0063-N/LH244,9.309275
TXH1_2022,BGEM-0089-N/LH244,9.275964
TXH1_2022,BGEM-0124-N/LH244,9.224791
TXH1_2022,BGEM-0129-N/LH244,9.41962
TXH1_2022,CG119/CG108,8.562778
TXH1_2022,CG44/CGR01,9.167431
TXH1_2022,DK3IIH6/LH244,9.596889
TXH1_2022,DK78010/LH244,8.989106
TXH1_2022,GEMN-0096/LH244,9.372391
TXH1_2022,GEMN-0096_LH212HT_0001/LH244,9.718562
TXH1_2022,GEMN-0096_LH212HT_0004/LH244,9.706436
TXH1_2022,GEMN-0096_LH212HT_0005/LH244,9.962223
TXH1_2022,GEMN-0096_LH212HT_0006/LH244,9.544958
TXH1_2022,GEMN-0096_LH212HT_0009/LH244,9.808527
TXH1_2022,GEMN-0096_LH212HT_0012/LH244,9.541132
TXH1_2022,GEMN-0096_LH212HT_0013/LH244,9.708151
TXH1_2022,GEMN-0096_LH212HT_0017/LH244,9.79212
TXH1_2022,GEMN-0096_PHJ89_0001/LH244,9.328311
TXH1_2022,GEMN-0096_PHJ89_0002/LH244,9.371677
TXH1_2022,GEMN-0096_PHJ89_0006/LH244,9.459908
TXH1_2022,GEMN-0096_PHJ89_0007/LH244,9.305392
TXH1_2022,GEMN-0096_PHJ89_0009/LH244,9.512444
TXH1_2022,GEMN-0096_PHJ89_0010/LH244,9.64652
TXH1_2022,GEMN-0096_PHJ89_0011/LH244,9.213787
TXH1_2022,GEMN-0096_PHJ89_0012/LH244,9.2990265
TXH1_2022,GEMN-0096_PHJ89_0013/LH244,9.696365
TXH1_2022,GEMN-0096_PHJ89_0014/LH244,9.293146
TXH1_2022,GEMN-0096_PHJ89_0016/LH244,9.6621
TXH1_2022,GEMN-0096_PHK76_0001/LH244,9.394255
TXH1_2022,GEMN-0096_PHK76_0002/LH244,9.429276
TXH1_2022,GEMN-0096_PHK76_0003/LH244,9.501395
TXH1_2022,GEMN-0096_PHK76_0004/LH244,9.4869995
TXH1_2022,GEMN-0096_PHK76_0006/LH244,9.424724
TXH1_2022,GEMN-0096_PHK76_0007/LH244,9.415617
TXH1_2022,GEMN-0096_PHK76_0013/LH244,9.450525
TXH1_2022,GEMN-0096_PHN46_0001/LH244,9.616525
TXH1_2022,GEMN-0096_PHN46_0002/LH244,9.527634
TXH1_2022,GEMN-0096_PHN46_0003/LH244,9.510761
TXH1_2022,GEMN-0096_PHN46_0004/LH244,9.425697
TXH1_2022,GEMN-0096_PHN46_0005/LH244,9.255418
TXH1_2022,GEMN-0096_PHN46_0007/LH244,9.615198
TXH1_2022,GEMN-0096_PHN46_0010/LH244,9.641514
TXH1_2022,GEMN-0096_PHN46_0012/LH244,9.368059
TXH1_2022,GEMN-0096_PHN46_0013/LH244,9.106313
TXH1_2022,GEMN-0096_PHN46_0014/LH244,9.495325
TXH1_2022,GEMN-0096_PHN46_0020/LH244,9.798885
TXH1_2022,GEMN-0096_PHP02_0001/LH244,9.543234
TXH1_2022,GEMN-0096_PHP02_0003/LH244,9.350275
TXH1_2022,GEMN-0096_PHP02_0005/LH244,9.266885
TXH1_2022,GEMN-0096_PHP02_0006/LH244,9.350003
TXH1_2022,GEMN-0096_PHP02_0007/LH244,9.925928
TXH1_2022,GEMN-0096_PHP02_0011/LH244,9.655752
TXH1_2022,GEMN-0096_PHP02_0012/LH244,9.727436
TXH1_2022,GEMN-0096_PHP02_0016/LH244,9.666218
TXH1_2022,GEMN-0096_PHP02_0025/LH244,9.420652
TXH1_2022,GEMN-0096_PHP02_0030/LH244,9.594492
TXH1_2022,GEMN-0097/LH244,9.334564
TXH1_2022,GEMN-0097_LH212HT_0004/LH244,9.199852
TXH1_2022,GEMN-0097_LH212HT_0019/LH244,9.268833
TXH1_2022,GEMN-0097_LH212HT_0020/LH244,9.666551
TXH1_2022,GEMN-0097_LH212HT_0026/LH244,9.3847275
TXH1_2022,GEMN-0097_LH212HT_0032/LH244,9.037764
TXH1_2022,GEMN-0097_LH212HT_0047/LH244,9.3556
TXH1_2022,GEMN-0097_LH212HT_0054/LH244,9.351786
TXH1_2022,GEMN-0097_LH212HT_0058/LH244,8.95409
TXH1_2022,GEMN-0097_LH212HT_0062/LH244,9.348623
TXH1_2022,GEMN-0097_LH212HT_0069/LH244,9.40954
TXH1_2022,GEMN-0097_LH212HT_0085/LH244,9.139464
TXH1_2022,GEMN-0097_PHJ89_0001/LH244,9.338317
TXH1_2022,GEMN-0097_PHJ89_0002/LH244,9.396116
TXH1_2022,GEMN-0097_PHJ89_0003/LH244,9.313289
TXH1_2022,GEMN-0097_PHJ89_0005/LH244,9.314633
TXH1_2022,GEMN-0097_PHJ89_0006/LH244,8.765805
TXH1_2022,GEMN-0097_PHJ89_0007/LH244,9.128082
TXH1_2022,GEMN-0097_PHJ89_0008/LH244,9.157476
TXH1_2022,GEMN-0097_PHJ89_0010/LH244,9.351727
TXH1_2022,GEMN-0097_PHJ89_0011/LH244,9.189825
TXH1_2022,GEMN-0097_PHJ89_0012/LH244,9.434747
TXH1_2022,GEMN-0097_PHJ89_0016/LH244,9.030682
TXH1_2022,GEMN-0097_PHJ89_0020/LH244,9.496106
TXH1_2022,GEMN-0097_PHJ89_0025/LH244,9.383801
TXH1_2022,GEMN-0097_PHJ89_0026/LH244,9.331554
TXH1_2022,GEMN-0097_PHJ89_0027/LH244,9.455214
TXH1_2022,GEMN-0097_PHJ89_0028/LH244,9.481646
TXH1_2022,GEMN-0097_PHJ89_0029/LH244,9.63707
TXH1_2022,GEMN-0097_PHJ89_0036/LH244,9.29184
TXH1_2022,GEMN-0097_PHK76_0003/LH244,9.175273
TXH1_2022,GEMN-0097_PHK76_0007/LH244,9.253405
TXH1_2022,GEMN-0097_PHK76_0009/LH244,9.406323
TXH1_2022,GEMN-0097_PHK76_0011/LH244,9.199547
TXH1_2022,GEMN-0097_PHK76_0014/LH244,9.262218
TXH1_2022,GEMN-0097_PHK76_0015/LH244,9.110745
TXH1_2022,GEMN-0097_PHK76_0018/LH244,9.1521015
TXH1_2022,GEMN-0097_PHK76_0021/LH244,9.152707
TXH1_2022,GEMN-0097_PHK76_0037/LH244,9.39539
TXH1_2022,GEMN-0097_PHK76_0038/LH244,9.460635
TXH1_2022,GEMN-0097_PHK76_0039/LH244,9.37822
TXH1_2022,GEMN-0097_PHK76_0041/LH244,8.814632
TXH1_2022,GEMN-0097_PHK76_0048/LH244,9.2900715
TXH1_2022,GEMN-0097_PHK76_0053/LH244,8.9803915
TXH1_2022,GEMN-0097_PHK76_0055/LH244,9.063585
TXH1_2022,GEMN-0097_PHK76_0060/LH244,8.928452
TXH1_2022,GEMN-0097_PHN46_0001/LH244,8.985299
TXH1_2022,GEMN-0097_PHN46_0003/LH244,9.404616
TXH1_2022,GEMN-0097_PHN46_0004/LH244,9.375235
TXH1_2022,GEMN-0097_PHN46_0005/LH244,9.20799
TXH1_2022,GEMN-0097_PHN46_0008/LH244,9.688371
TXH1_2022,GEMN-0097_PHN46_0011/LH244,9.388837
TXH1_2022,GEMN-0097_PHN46_0014/LH244,9.057623
TXH1_2022,GEMN-0097_PHN46_0018/LH244,9.398445
TXH1_2022,GEMN-0097_PHP02_0002/LH244,8.909659
TXH1_2022,GEMN-0097_PHP02_0005/LH244,9.46447
TXH1_2022,GEMN-0097_PHP02_0006/LH244,9.182101
TXH1_2022,GEMN-0097_PHP02_0007/LH244,8.676122
TXH1_2022,GEMN-0098/LH244,9.418335
TXH1_2022,GEMN-0124/LH244,9.58492
TXH1_2022,GEMN-0144/LH244,9.162483
TXH1_2022,GEMN-0157/LH244,9.510572
TXH1_2022,GEMN-0178/LH244,10.022801
TXH1_2022,GEMN-0187/LH244,9.395391
TXH1_2022,GEMN-0192/LH244,9.334326
TXH1_2022,GEMN-0192_LH212HT_0001/LH244,9.752112
TXH1_2022,GEMN-0192_LH212HT_0006/LH244,9.563589
TXH1_2022,GEMN-0192_LH212HT_0011/LH244,9.422478
TXH1_2022,GEMN-0192_LH212HT_0012/LH244,9.370573
TXH1_2022,GEMN-0192_LH212HT_0014/LH244,9.580278
TXH1_2022,GEMN-0192_LH212HT_0018/LH244,9.543538
TXH1_2022,GEMN-0192_LH212HT_0021/LH244,9.63752
TXH1_2022,GEMN-0192_LH212HT_0023/LH244,9.729315
TXH1_2022,GEMN-0192_PHJ89_0001/LH244,9.3108835
TXH1_2022,GEMN-0192_PHK76_0002/LH244,9.514659
TXH1_2022,GEMN-0192_PHK76_0004/LH244,9.692426
TXH1_2022,GEMN-0192_PHK76_0005/LH244,9.660127
TXH1_2022,GEMN-0192_PHK76_0006/LH244,9.494006
TXH1_2022,GEMN-0192_PHK76_0007/LH244,9.322141
TXH1_2022,GEMN-0192_PHK76_0008/LH244,9.303138
TXH1_2022,GEMN-0192_PHK76_0009/LH244,9.667145
TXH1_2022,GEMN-0192_PHK76_0010/LH244,9.448211
TXH1_2022,GEMN-0192_PHK76_0011/LH244,9.414227
TXH1_2022,GEMN-0192_PHK76_0012/LH244,9.448173
TXH1_2022,GEMN-0192_PHK76_0013/LH244,9.295022
TXH1_2022,GEMN-0192_PHK76_0014/LH244,9.509819
TXH1_2022,GEMN-0192_PHK76_0015/LH244,9.638365
TXH1_2022,GEMN-0192_PHK76_0016/LH244,9.502146
TXH1_2022,GEMN-0192_PHK76_0019/LH244,9.3791485
TXH1_2022,GEMN-0192_PHK76_0021/LH244,9.443972
